[Form_World].LT_4;Группировка изменила состояние вентиляции на территории %s локации %s
[Form_World].FilterHint_6;Биологическая опасность
[Form_ZonaMenu].FT_11;, присутствует пульт вентиляции
[Form_ZonaMenu].FHint9;Наличие смертельного уровня биологической опасности
[Form_ZonaMenu].BTNHint9;Управлять состоянием вентиляции
[Form_PsyControl].TitleText;Действия с ветинляцией
[Form_PsyControl].LT_2;Состояние вентиляции: %s
[Form_PsyControl].LT_3;Вы можете как включать, так и выключать вентиляцию. Стоимость действия %s КР. Учтите, что опасный воздух может воздействовать не только на эту территорию, но и на соседние. Будьте готовы к грядущим непредсказуемым изменениям!
[Form_PsyControl].FT_1;Вы не можете включать или выключать вентиляцию. Учтите, что опасный воздух может воздействовать не только на эту территорию, но и на другие. Будьте осторожны!
[Form_PsyControl].FT_2;Выключена
[Form_PsyControl].FT_3;Включена
[Buttons].BTN_PsyControl.Text;Вентиляция
[Advisors.Advisor-0].Name;Неизвестно
[Advisors.Advisor-1].Name;Неизвестно
[Advisors.Advisor-2].Name;Неизвестно
[Advisors.Advisor-3].Name;Неизвестно
[Advisors.Advisor-4].Name;Неизвестно
[Advisors.Advisor-5].Name;Неизвестно
[Advisors.Advisor-6].Name;Неизвестно
[Advisors.Advisor-7].Name;Неизвестно
[Advisors.Advisor-08].Name;Неизвестно
[Advisors.Advisor-11].Name;Неизвестно
[Advisors.Advisor-13].Name;Коллективный разум
[Advisors.Advisor-14].Name;Азот
[Advisors.Advisor-15].Name;Сенька
[Advisors.Advisor-16].Name;Борода
[Advisors.Advisor-17].Name;Вано
[Advisors.Advisor-18].Name;Вобла
[Advisors.Advisor-19].Name;Гаваец
[Advisors.Advisor-20].Name;Гармата
[Advisors.Advisor-21].Name;Глухарь
[Advisors.Advisor-22].Name;Гонта
[Advisors.Advisor-23].Name;Гребень
[Advisors.Advisor-24].Name;Зверобой
[Advisors.Advisor-25].Name;Зулус
[Advisors.Advisor-26].Name;Кардан
[Advisors.Advisor-27].Name;Коряга
[Advisors.Advisor-28].Name;Костоправ
[Advisors.Advisor-29].Name;Краб
[Advisors.Advisor-30].Name;Кувалда
[Advisors.Advisor-31].Name;Лоцман
[Advisors.Advisor-32].Name;Медведь
[Advisors.Advisor-33].Name;Митяй
[Advisors.Advisor-34].Name;Ной
[Advisors.Advisor-35].Name;Петруха
[Advisors.Advisor-36].Name;Спартак
[Advisors.Advisor-37].Name;Сыч
[Advisors.Advisor-38].Name;Торба
[Advisors.Advisor-39].Name;Тремор
[Advisors.Advisor-40].Name;Шило
[Advisors.Advisor-41].Name;Валет
[Advisors.Advisor-42].Name;Гном
[Advisors.Advisor-43].Name;Кастет
[Advisors.Advisor-44].Name;Султан
[Advisors.Advisor-45].Name;Шишак
[Advisors.Advisor-46].Name;Баптист
[Advisors.Advisor-47].Name;Капитан Клименко
[Advisors.Advisor-48].Name;Капитан Тарасов
[Advisors.Advisor-49].Name;Лейтенант Кириллов
[Advisors.Advisor-50].Name;Лейтенант Подорожный
[Advisors.Advisor-51].Name;Лейтенант Роговец
[Advisors.Advisor-52].Name;Лейтенант Сергеев
[Advisors.Advisor-53].Name;Лейтенант Скеля
[Advisors.Advisor-54].Name;Лейтенант Стеценко
[Advisors.Advisor-55].Name;Прапорщик Валентир
[Advisors.Advisor-56].Name;Сержант Валюшок
[Advisors.Advisor-57].Name;Ст. сержант Морозов
[Advisors.Advisor-58].Name;Сержант Меркулов
[Advisors.Advisor-59].Name;Сержант Островский
[Advisors.Advisor-60].Name;Сержант Ярмошук
[Advisors.Advisor-61].Name;Бродяга
[Advisors.Advisor-62].Name;Дегтярёв
[Advisors.Advisor-63].Name;Вербовщик Капитан
[Advisors.Advisor-64].Name;Лейтенант Гавриленко
[Advisors.Advisor-65].Name;Морган
[Advisors.Advisor-66].Name;Бродяга
[Advisors.Advisor-67].Name;Гайдук
[Advisors.Advisor-68].Name;Дядька Яр
[Advisors.Advisor-69].Name;Кремень
[Advisors.Advisor-70].Name;Флинт
[Advisors.Advisor-71].Name;Бродяга
[Advisors.Advisor-72].Name;Проповедник
[Advisors.Advisor-73].Name;Молитвенник
[Advisors.Advisor-74].Name;Мессия
[Advisors.Advisor-75].Name;Бродяга
[Advisors.Advisor-76].Name;Крюк
[Advisors.Advisor-77].Name;Тесак
[Advisors.Advisor-78].Name;Гриф
[Advisors.Advisor-79].Name;Газон
[Advisors.Advisor-80].Name;Труп
[Advisors.Advisor-81].Name;Дуб
[Advisors.Advisor-82].Name;Кол
[Advisors.Advisor-83].Name;Пианист
[Advisors.Advisor-84].Name;Хирург
[Advisors.Advisor-85].Name;Кирзач
[Advisors.Advisor-86].Name;Кощей
[Advisors.Advisor-87].Name;Гоблин
[Advisors.Advisor-88].Name;Череп
[Advisors.Advisor-89].Name;Дуплет
[Advisors.Advisor-90].Name;Хребет
[Advisors.Advisor-91].Name;Танк
[Advisors.Advisor-92].Name;Черный
[Advisors.Advisor-93].Name;Рыло
[Advisors.Advisor-94].Name;Сербин
[Advisors.Advisor-95].Name;Тополь
[Advisors.Advisor-96].Name;Тополь (Искра)
[Advisors.Advisor-97].Name;Отряд Искра
[Advisors.Advisor-98].Name;Булава
[Advisors.Advisor-99].Name;Булава (Искра)
[Advisors.Advisor-100].Name;Дух
[Advisors.Advisor-101].Name;Дух (Искра)
[Advisors.Advisor-102].Name;Змей
[Advisors.Advisor-103].Name;Змей (Искра)
[Advisors.Advisor-104].Name;Гарик
[Advisors.Advisor-105].Name;Лейтенант Соколов
[Advisors.Advisor-106].Name;Зоб
[Advisors.Advisor-107].Name;Профессор Озёрский
[Advisors.Advisor-108].Name;Новиков
[Advisors.Advisor-109].Name;Черный
[Advisors.Advisor-110].Name;Тесак
[Advisors.Advisor-111].Name;Спартак
[Advisors.Advisor-112].Name;Контролер
[Achievements.Achiv-1].Name;Возвращение блудного сына!
[Achievements.Achiv-1].Desc;Получено новое достижение! Вернуть Бродягу и его отряд в группировку Монолит.
[Achievements.Achiv-1].Desc-Logo;Необходимо контролировать территорию Лагерь Бродяги группировкой Монолит на момент прихода туда Дегтярёва.
[Achievements.Achiv-2].Name;Припятский гамбит!
[Achievements.Achiv-2].Desc;Получено новое достижение! Захватить всю Зону за группировку Военные на уровне сложности Мастер.
[Achievements.Achiv-2].Desc-Logo;Захватить всю Зону за группировку Военные на уровне сложности Мастер.
[Achievements.Achiv-3].Name;Блокбастер!
[Achievements.Achiv-3].Desc;Получено новое достижение! Захватить территорию Кинотеатр Прометей локации Восточная Припять и удерживать 1 ход за группировку Вольные сталкеры на уровне сложности Опытный или выше до того как Дегтярёв спустится в Путепровод Припять.
[Achievements.Achiv-3].Desc-Logo;Захватить территорию Кинотеатр Прометей локации Восточная Припять и удерживать 1 ход за группировку Вольные сталкеры на уровне сложности Опытный или выше до того как Дегтярёв спустится в Путепровод Припять.
[Achievements.Achiv-4].Name;Криминальное чтиво!
[Achievements.Achiv-4].Desc;Получено новое достижение! Захватить территорию Магазин Книги локации Восточная Припять и удерживать 1 ход за группировку Бандиты на уровне сложности Ветеран или выше.
[Achievements.Achiv-4].Desc-Logo;Захватить территорию Магазин Книги локации Восточная Припять и удерживать 1 ход за группировку Бандиты на уровне сложности Ветеран или выше.
[Achievements.Achiv-5].Name;Смена приоритетов!
[Achievements.Achiv-5].Desc;Получено новое достижение! Принять идеологию Стабильность в течение 15 ходов за группировку Наёмники на уровне сложности Опытный или выше и продержаться 1 ход.
[Achievements.Achiv-5].Desc-Logo;Принять идеологию Стабильность в течение 15 ходов за группировку Наёмники на уровне сложности Опытный или выше и продержаться 1 ход.
[Achievements.Achiv-6].Name;Анархо-сектантизм!
[Achievements.Achiv-6].Desc;Получено новое достижение! Принять идеологию Сектантство в течение 40 ходов за группировку Свобода на уровне сложности Мастер и продержаться 1 ход.
[Achievements.Achiv-6].Desc-Logo;Принять идеологию Сектантство в течение 40 ходов за группировку Свобода на уровне сложности Мастер и продержаться 1 ход.
[Traders.World].Name;Внешний мир
[Traders.World].NeedText;Связь с внешним миром не всегда удается установить. Шанс 50%. Цена попытки установить связь:
[Traders.YourGroup].Name;Торговец вашей группировки
[Traders.YourGroup].NeedText;Вы всегда можете поторговать со своим торговцем. Цена:
[Traders.OtherGroup].Name;Торговец чужой группировки
[Traders.OtherGroup].NeedText;Чтобы торговать с чужими группировками сначала выберите на карте чужую территорию
[Traders.Trader1].Name;Борода
[Traders.Trader1].NeedText;Торговать с ним можно при условии контролирования территории Сталкерский Скадовск на Затоне. Цена:
[Traders.Trader2].Name;Сыч
[Traders.Trader2].NeedText;Торговать с ним можно при условии контролирования территории Сталкерский Скадовск на Затоне. Цена:
[Traders.Trader3].Name;Гаваец
[Traders.Trader3].NeedText;Торговать с ним можно при условии контролирования территории Сталкерский Янов на Юпитере. Цена:
[Traders.Trader4].Name;Шустрый
[Traders.Trader4].NeedText;Торговать с ним можно при условии контролирования территории Сталкерский Скадовск на Затоне. Цена:
[Traders.Trader5].Name;Профессор Герман
[Traders.Trader5].NeedText;Торговать с ним можно при условии контролирования территории Бункер ученых на Юпитере. Цена:
